1,59,Sudan,625,70,Central African Republic,482,"[0,379)"
617,146,South Korea,732,143,North Korea,731,"[0,612)"
618,148,Laos,812,149,Myanmar,775,"[0,612)"
619,148,Laos,812,150,Thailand,800,"[0,612)"
620,148,Laos,812,151,Vietnam,816,"[0,612)"
621,148,Laos,812,199,China,710,"[0,612)"
622,148,Laos,812,147,Cambodia,811,"[0,612)"
623,149,Myanmar,775,138,Bangladesh,771,"[0,612)"
624,149,Myanmar,775,148,Laos,812,"[0,612)"
625,149,Myanmar,775,150,Thailand,800,"[0,612)"
626,149,Myanmar,775,199,China,710,"[0,612)"
627,149,Myanmar,775,223,India,750,"[0,612)"
628,150,Thailand,800,205,Malaysia,820,"[0,612)"
629,150,Thailand,800,148,Laos,812,"[0,612)"
630,150,Thailand,800,149,Myanmar,775,"[0,612)"
631,150,Thailand,800,147,Cambodia,811,"[0,612)"
632,233,Serbia,340,84,Croatia,344,"[338,612)"
633,233,Serbia,340,86,Macedonia,343,"[338,612)"
634,233,Serbia,340,232,Kosovo,347,"[338,612)"
635,233,Serbia,340,83,Bosnia and Herzegovina,346,"[338,612)"
636,233,Serbia,340,89,Bulgaria,355,"[338,612)"
637,233,Serbia,340,100,Hungary,310,"[338,612)"
638,233,Serbia,340,116,Romania,360,"[338,612)"
639,233,Serbia,340,231,Montenegro,341,"[338,612)"
640,151,Vietnam,816,148,Laos,812,"[0,612)"
641,151,Vietnam,816,199,China,710,"[0,612)"
642,151,Vietnam,816,147,Cambodia,811,"[0,612)"
643,43,Liberia,450,53,Sierra Leone,451,"[0,612)"
644,43,Liberia,450,48,Guinea,438,"[0,612)"
645,43,Liberia,450,41,Cote d'Ivoire,437,"[0,612)"
646,53,Sierra Leone,451,43,Liberia,450,"[0,612)"
647,53,Sierra Leone,451,48,Guinea,438,"[0,612)"
648,162,Mozambique,541,192,South Africa,560,"[0,123)"
649,162,Mozambique,541,236,Tanzania,510,"[0,193)"
650,162,Mozambique,541,157,Zambia,551,"[0,612)"
651,162,Mozambique,541,163,South Africa,560,"[123,612)"
652,162,Mozambique,541,242,Tanzania,510,"[194,612)"
653,162,Mozambique,541,164,Swaziland,572,"[0,612)"
654,162,Mozambique,541,158,Zimbabwe,552,"[0,612)"
655,162,Mozambique,541,161,Malawi,553,"[0,612)"
656,163,South Africa,560,162,Mozambique,541,"[123,612)"
657,163,South Africa,560,170,Namibia,565,"[123,612)"
658,163,South Africa,560,164,Swaziland,572,"[123,612)"
659,163,South Africa,560,160,Lesotho,570,"[123,612)"
660,163,South Africa,560,154,Botswana,571,"[123,612)"
661,163,South Africa,560,158,Zimbabwe,552,"[123,612)"
662,165,Angola,540,192,South Africa,560,"[0,123)"
663,165,Angola,540,157,Zambia,551,"[0,612)"
664,165,Angola,540,170,Namibia,565,"[123,612)"
665,165,Angola,540,166,Congo,484,"[0,612)"
666,165,Angola,540,167,"Congo, DRC",490,"[0,612)"
667,183,Canada,20,234,United States,2,"[0,612)"
668,184,Germany,260,99,Denmark,390,"[130,612)"
669,184,Germany,260,101,Poland,290,"[130,612)"
670,184,Germany,260,105,France,220,"[130,612)"
671,184,Germany,260,108,Netherlands,210,"[130,612)"
672,184,Germany,260,187,Czechoslovakia,315,"[130,156)"
673,184,Germany,260,107,Luxembourg,212,"[130,612)"
674,184,Germany,260,97,Austria,305,"[130,612)"
675,184,Germany,260,98,Czech Republic,316,"[157,612)"
676,184,Germany,260,104,Belgium,211,"[130,612)"
677,184,Germany,260,109,Switzerland,225,"[130,612)"
678,42,Ghana,452,47,Burkina Faso,439,"[0,612)"
679,42,Ghana,452,81,Togo,461,"[0,612)"
680,42,Ghana,452,41,Cote d'Ivoire,437,"[0,612)"
681,213,Libya,620,59,Sudan,625,"[0,379)"
682,213,Libya,620,67,Algeria,615,"[0,612)"
683,213,Libya,620,245,Sudan,625,"[379,612)"
684,213,Libya,620,222,Egypt,651,"[0,612)"
685,213,Libya,620,73,Tunisia,616,"[0,612)"
686,213,Libya,620,78,Niger,436,"[0,612)"
687,213,Libya,620,214,Chad,483,"[0,612)"
688,205,Malaysia,820,206,Singapore,830,"[0,612)"
689,205,Malaysia,820,208,Indonesia,850,"[0,269)"
690,205,Malaysia,820,140,Brunei,835,"[49,612)"
691,205,Malaysia,820,209,Indonesia,850,"[269,612)"
692,205,Malaysia,820,150,Thailand,800,"[0,612)"
693,234,United States,2,17,Mexico,70,"[0,612)"
694,234,United States,2,183,Canada,20,"[0,612)"
695,242,Tanzania,510,157,Zambia,551,"[194,612)"
696,242,Tanzania,510,162,Mozambique,541,"[194,612)"
697,242,Tanzania,510,167,"Congo, DRC",490,"[194,612)"
698,242,Tanzania,510,155,Burundi,516,"[194,612)"
699,242,Tanzania,510,156,Rwanda,517,"[194,612)"
700,242,Tanzania,510,235,Uganda,500,"[194,612)"
701,242,Tanzania,510,161,Malawi,553,"[194,612)"
702,242,Tanzania,510,237,Kenya,501,"[194,612)"
703,243,Morocco,600,67,Algeria,615,"[0,612)"
704,243,Morocco,600,244,Mauritania,435,"[0,612)"
705,245,Sudan,625,70,Central African Republic,482,"[379,612)"
706,245,Sudan,625,246,South Sudan,626,"[379,612)"
707,245,Sudan,625,213,Libya,620,"[379,612)"
708,245,Sudan,625,57,Ethiopia,530,"[379,612)"
709,245,Sudan,625,222,Egypt,651,"[379,612)"
710,245,Sudan,625,56,Eritrea,531,"[379,612)"
711,245,Sudan,625,214,Chad,483,"[379,612)"
712,110,Belarus,370,250,USSR,365,"[140,141)"
713,110,Belarus,370,252,USSR,365,"[141,142)"
714,110,Belarus,370,253,USSR,365,"[142,143)"
715,110,Belarus,370,101,Poland,290,"[140,612)"
716,110,Belarus,370,65,Russia,365,"[144,612)"
717,110,Belarus,370,114,Lithuania,368,"[141,612)"
718,110,Belarus,370,113,Latvia,367,"[141,612)"
719,110,Belarus,370,117,Ukraine,369,"[144,612)"
720,111,Estonia,366,252,USSR,365,"[141,142)"
721,111,Estonia,366,253,USSR,365,"[142,143)"
722,111,Estonia,366,65,Russia,365,"[144,612)"
723,111,Estonia,366,113,Latvia,367,"[141,612)"
724,113,Latvia,367,252,USSR,365,"[141,142)"
725,113,Latvia,367,253,USSR,365,"[142,143)"
726,113,Latvia,367,65,Russia,365,"[144,612)"
727,113,Latvia,367,114,Lithuania,368,"[141,612)"
728,113,Latvia,367,110,Belarus,370,"[141,612)"
729,113,Latvia,367,111,Estonia,366,"[141,612)"
730,115,Moldova,359,250,USSR,365,"[140,141)"
731,115,Moldova,359,252,USSR,365,"[141,142)"
732,115,Moldova,359,253,USSR,365,"[142,143)"
733,115,Moldova,359,116,Romania,360,"[140,612)"
734,115,Moldova,359,117,Ukraine,369,"[144,612)"
735,116,Romania,360,247,Yugoslavia,345,"[143,148)"
736,116,Romania,360,250,USSR,365,"[140,141)"
737,116,Romania,360,252,USSR,365,"[141,142)"
738,116,Romania,360,253,USSR,365,"[142,143)"
739,116,Romania,360,188,Yugoslavia,345,"[0,143)"
740,116,Romania,360,189,USSR,365,"[0,140)"
741,116,Romania,360,227,Serbia and Montenegro,345,"[148,318)"
742,116,Romania,360,230,Serbia,340,"[318,338)"
743,116,Romania,360,89,Bulgaria,355,"[0,612)"
744,116,Romania,360,100,Hungary,310,"[0,612)"
745,116,Romania,360,115,Moldova,359,"[140,612)"
746,116,Romania,360,117,Ukraine,369,"[144,612)"
747,116,Romania,360,233,Serbia,340,"[338,612)"
748,117,Ukraine,369,101,Poland,290,"[144,612)"
749,117,Ukraine,369,187,Czechoslovakia,315,"[144,156)"
750,117,Ukraine,369,65,Russia,365,"[144,612)"
751,117,Ukraine,369,100,Hungary,310,"[144,612)"
752,117,Ukraine,369,102,Slovakia,317,"[157,612)"
753,117,Ukraine,369,110,Belarus,370,"[144,612)"
754,117,Ukraine,369,115,Moldova,359,"[144,612)"
755,117,Ukraine,369,116,Romania,360,"[144,612)"
756,119,Oman,698,197,Yemen People's Republic,680,"[0,125)"
757,119,Oman,698,131,Saudi Arabia,670,"[246,612)"
758,119,Oman,698,240,Yemen,678,"[125,246)"
759,119,Oman,698,239,Saudi Arabia,670,"[0,246)"
760,119,Oman,698,124,Yemen,678,"[246,612)"
761,119,Oman,698,132,United Arab Emirates,696,"[0,612)"
762,199,China,710,250,USSR,365,"[140,141)"
763,199,China,710,252,USSR,365,"[141,142)"
764,199,China,710,253,USSR,365,"[142,143)"
765,199,China,710,133,Afghanistan,700,"[0,612)"
766,199,China,710,134,Kyrgyzstan,703,"[140,612)"
767,199,China,710,136,Pakistan,770,"[0,612)"
768,199,China,710,137,Tajikistan,702,"[141,612)"
769,199,China,710,148,Laos,812,"[0,612)"
770,199,China,710,149,Myanmar,775,"[0,612)"
771,199,China,710,151,Vietnam,816,"[0,612)"
772,199,China,710,189,USSR,365,"[0,140)"
773,199,China,710,58,Mongolia,712,"[0,612)"
774,199,China,710,63,Kazakhstan,705,"[144,612)"
775,199,China,710,65,Russia,365,"[144,612)"
776,199,China,710,139,Bhutan,760,"[0,612)"
777,199,China,710,135,Nepal,790,"[0,612)"
778,199,China,710,143,North Korea,731,"[0,612)"
779,199,China,710,223,India,750,"[0,612)"
780,124,Yemen,678,131,Saudi Arabia,670,"[246,612)"
781,124,Yemen,678,119,Oman,698,"[246,612)"
782,155,Burundi,516,236,Tanzania,510,"[0,193)"
783,155,Burundi,516,242,Tanzania,510,"[194,612)"
784,155,Burundi,516,167,"Congo, DRC",490,"[0,612)"
785,155,Burundi,516,156,Rwanda,517,"[0,612)"
786,164,Swaziland,572,192,South Africa,560,"[0,123)"
787,164,Swaziland,572,162,Mozambique,541,"[0,612)"
788,164,Swaziland,572,163,South Africa,560,"[123,612)"
789,156,Rwanda,517,236,Tanzania,510,"[0,193)"
790,156,Rwanda,517,242,Tanzania,510,"[194,612)"
791,156,Rwanda,517,167,"Congo, DRC",490,"[0,612)"
792,156,Rwanda,517,155,Burundi,516,"[0,612)"
793,156,Rwanda,517,235,Uganda,500,"[0,612)"
794,54,The Gambia,420,52,Senegal,433,"[0,612)"
795,126,Azerbaijan,373,128,Iran,630,"[144,612)"
796,126,Azerbaijan,373,65,Russia,365,"[144,612)"
797,126,Azerbaijan,373,125,Armenia,371,"[144,612)"
798,126,Azerbaijan,373,92,Georgia,372,"[144,612)"
799,126,Azerbaijan,373,96,Turkey,640,"[144,612)"
800,132,United Arab Emirates,696,131,Saudi Arabia,670,"[246,612)"
801,132,United Arab Emirates,696,239,Saudi Arabia,670,"[0,246)"
802,132,United Arab Emirates,696,119,Oman,698,"[0,612)"
803,139,Bhutan,760,199,China,710,"[0,612)"
804,139,Bhutan,760,223,India,750,"[0,612)"
805,16,Guatemala,90,17,Mexico,70,"[0,612)"
806,16,Guatemala,90,27,Belize,80,"[21,612)"
807,16,Guatemala,90,31,El Salvador,92,"[0,612)"
808,16,Guatemala,90,32,Honduras,91,"[0,612)"
809,135,Nepal,790,199,China,710,"[0,612)"
810,135,Nepal,790,223,India,750,"[0,612)"
811,143,North Korea,731,250,USSR,365,"[140,141)"
812,143,North Korea,731,252,USSR,365,"[141,142)"
813,143,North Korea,731,253,USSR,365,"[142,143)"
814,143,North Korea,731,146,South Korea,732,"[0,612)"
815,143,North Korea,731,189,USSR,365,"[0,140)"
816,143,North Korea,731,65,Russia,365,"[144,612)"
817,143,North Korea,731,199,China,710,"[0,612)"
818,28,Colombia,100,4,Venezuela,101,"[0,612)"
819,28,Colombia,100,13,Peru,135,"[0,612)"
820,28,Colombia,100,9,Brazil,140,"[0,612)"
821,28,Colombia,100,11,Ecuador,130,"[0,612)"
822,28,Colombia,100,34,Panama,95,"[0,612)"
823,17,Mexico,70,234,United States,2,"[0,612)"
824,17,Mexico,70,16,Guatemala,90,"[0,612)"
825,17,Mexico,70,27,Belize,80,"[21,612)"
826,147,Cambodia,811,148,Laos,812,"[0,612)"
827,147,Cambodia,811,150,Thailand,800,"[0,612)"
828,147,Cambodia,811,151,Vietnam,816,"[0,612)"
829,9,Brazil,140,4,Venezuela,101,"[0,612)"
830,9,Brazil,140,13,Peru,135,"[0,612)"
831,9,Brazil,140,28,Colombia,100,"[0,612)"
832,9,Brazil,140,7,Argentina,160,"[0,612)"
833,9,Brazil,140,8,Bolivia,145,"[0,612)"
834,9,Brazil,140,1,Guyana,110,"[0,612)"
835,9,Brazil,140,2,Suriname,115,"[0,612)"
836,9,Brazil,140,12,Paraguay,150,"[0,612)"
837,9,Brazil,140,14,Uruguay,165,"[0,612)"
838,10,Chile,155,13,Peru,135,"[0,612)"
839,10,Chile,155,7,Argentina,160,"[0,612)"
840,10,Chile,155,8,Bolivia,145,"[0,612)"
841,11,Ecuador,130,13,Peru,135,"[0,612)"
842,11,Ecuador,130,28,Colombia,100,"[0,612)"
843,96,Turkey,640,250,USSR,365,"[140,141)"
844,96,Turkey,640,252,USSR,365,"[141,142)"
845,96,Turkey,640,253,USSR,365,"[142,143)"
846,96,Turkey,640,93,Greece,350,"[0,612)"
847,96,Turkey,640,128,Iran,630,"[0,612)"
848,96,Turkey,640,189,USSR,365,"[0,140)"
849,96,Turkey,640,60,Iraq,645,"[0,612)"
850,96,Turkey,640,125,Armenia,371,"[144,612)"
851,96,Turkey,640,89,Bulgaria,355,"[0,612)"
852,96,Turkey,640,92,Georgia,372,"[141,612)"
853,96,Turkey,640,126,Azerbaijan,373,"[144,612)"
854,96,Turkey,640,220,Syria,652,"[0,612)"
855,209,Indonesia,850,179,Papua New Guinea,910,"[269,612)"
856,209,Indonesia,850,205,Malaysia,820,"[269,612)"
857,209,Indonesia,850,176,Timor Leste,860,"[269,612)"
858,223,India,750,136,Pakistan,770,"[0,612)"
859,223,India,750,138,Bangladesh,771,"[0,612)"
860,223,India,750,149,Myanmar,775,"[0,612)"
861,223,India,750,199,China,710,"[0,612)"
862,223,India,750,139,Bhutan,760,"[0,612)"
863,223,India,750,135,Nepal,790,"[0,612)"
864,222,Egypt,651,59,Sudan,625,"[0,379)"
865,222,Egypt,651,213,Libya,620,"[0,612)"
866,222,Egypt,651,245,Sudan,625,"[379,612)"
867,222,Egypt,651,218,Israel,666,"[0,612)"
868,48,Guinea,438,43,Liberia,450,"[0,612)"
869,48,Guinea,438,53,Sierra Leone,451,"[0,612)"
870,48,Guinea,438,49,Guinea-Bissau,404,"[0,612)"
871,48,Guinea,438,50,Mali,432,"[0,612)"
872,48,Guinea,438,52,Senegal,433,"[0,612)"
873,48,Guinea,438,41,Cote d'Ivoire,437,"[0,612)"
874,52,Senegal,433,48,Guinea,438,"[0,612)"
875,52,Senegal,433,49,Guinea-Bissau,404,"[0,612)"
876,52,Senegal,433,50,Mali,432,"[0,612)"
877,52,Senegal,433,54,The Gambia,420,"[0,612)"
878,52,Senegal,433,244,Mauritania,435,"[0,612)"
879,56,Eritrea,531,59,Sudan,625,"[161,379)"
880,56,Eritrea,531,245,Sudan,625,"[379,612)"
881,56,Eritrea,531,57,Ethiopia,530,"[161,612)"
882,56,Eritrea,531,55,Djibouti,522,"[161,612)"
883,160,Lesotho,570,192,South Africa,560,"[0,123)"
884,160,Lesotho,570,163,South Africa,560,"[123,612)"
885,73,Tunisia,616,67,Algeria,615,"[0,612)"
886,73,Tunisia,616,213,Libya,620,"[0,612)"
887,78,Niger,436,74,Benin,434,"[0,612)"
888,78,Niger,436,67,Algeria,615,"[0,612)"
889,78,Niger,436,213,Libya,620,"[0,612)"
890,78,Niger,436,50,Mali,432,"[0,612)"
891,78,Niger,436,47,Burkina Faso,439,"[0,612)"
892,78,Niger,436,214,Chad,483,"[0,612)"
893,78,Niger,436,79,Nigeria,475,"[0,612)"
894,154,Botswana,571,192,South Africa,560,"[0,123)"
895,154,Botswana,571,157,Zambia,551,"[0,612)"
896,154,Botswana,571,163,South Africa,560,"[123,612)"
897,154,Botswana,571,170,Namibia,565,"[123,612)"
898,154,Botswana,571,158,Zimbabwe,552,"[0,612)"
899,158,Zimbabwe,552,192,South Africa,560,"[0,123)"
900,158,Zimbabwe,552,157,Zambia,551,"[0,612)"
901,158,Zimbabwe,552,162,Mozambique,541,"[0,612)"
902,158,Zimbabwe,552,163,South Africa,560,"[123,612)"
903,158,Zimbabwe,552,170,Namibia,565,"[123,612)"
904,158,Zimbabwe,552,154,Botswana,571,"[0,612)"
905,161,Malawi,553,236,Tanzania,510,"[0,193)"
906,161,Malawi,553,157,Zambia,551,"[0,612)"
907,161,Malawi,553,162,Mozambique,541,"[0,612)"
908,161,Malawi,553,242,Tanzania,510,"[194,612)"
909,169,Gabon,481,69,Cameroon,471,"[0,612)"
910,169,Gabon,481,166,Congo,484,"[0,612)"
911,169,Gabon,481,76,Equatorial Guinea,411,"[0,612)"
912,214,Chad,483,69,Cameroon,471,"[0,612)"
913,214,Chad,483,70,Central African Republic,482,"[0,612)"
914,214,Chad,483,59,Sudan,625,"[0,379)"
915,214,Chad,483,213,Libya,620,"[0,612)"
916,214,Chad,483,245,Sudan,625,"[379,612)"
917,214,Chad,483,78,Niger,436,"[0,612)"
918,214,Chad,483,79,Nigeria,475,"[0,612)"
919,237,Kenya,501,236,Tanzania,510,"[0,193)"
920,237,Kenya,501,120,Somalia,520,"[0,612)"
921,237,Kenya,501,242,Tanzania,510,"[194,612)"
922,237,Kenya,501,235,Uganda,500,"[0,612)"
923,237,Kenya,501,246,South Sudan,626,"[379,612)"
924,237,Kenya,501,59,Sudan,625,"[0,379)"
925,237,Kenya,501,191,Ethiopia,530,"[0,161)"
926,237,Kenya,501,57,Ethiopia,530,"[161,612)"
927,244,Mauritania,435,67,Algeria,615,"[0,612)"
928,244,Mauritania,435,243,Morocco,600,"[0,612)"
929,244,Mauritania,435,50,Mali,432,"[0,612)"
930,244,Mauritania,435,52,Senegal,433,"[0,612)"
931,246,South Sudan,626,70,Central African Republic,482,"[379,612)"
932,246,South Sudan,626,167,"Congo, DRC",490,"[379,612)"
933,246,South Sudan,626,235,Uganda,500,"[379,612)"
934,246,South Sudan,626,237,Kenya,501,"[379,612)"
935,246,South Sudan,626,245,Sudan,625,"[379,612)"
936,246,South Sudan,626,57,Ethiopia,530,"[379,612)"
